"Name","Hometown","Year","Sport"
"Chip McDaniel","Manchester, Ky.",2015,"mgolf"
"Chris Meuth","Henderson, Ky.",2015,"mgolf"
"Fred Allen Meyer","Nicholasville, Ky.",2015,"mgolf"
"Cooper Musselman","Louisville, Ky.",2015,"mgolf"
"David Snyder","",2015,"mgolf"
"Fadhli Soetarso","Jakarta, Indonesia",2015,"mgolf"
"Stephen Stallings","",2015,"mgolf"
"Jacob Cook","Frankfort, Ky.",2016,"mgolf"
"Evan Cox","Ashland, Ky.",2016,"mgolf"
"Lukas Euler","Dieburg, Germany",2016,"mgolf"
"Allen Hamilton","Louisville, Ky.",2016,"mgolf"
"Matt Liston","Louisville, Ky.",2016,"mgolf"
"Chip McDaniel","Manchester, Ky.",2016,"mgolf"
"Max Mehles","Pulheim, Germany",2016,"mgolf"
"Chris Meuth","Henderson, Ky.",2016,"mgolf"
"Fred Allen Meyer","Nicholasville, Ky.",2016,"mgolf"
"Cooper Musselman","Louisville, Ky.",2016,"mgolf"
"Fadhli Soetarso","Jakarta, Indonesia",2016,"mgolf"
"Stephen Stallings","",2016,"mgolf"
"Jacob Cook","Frankfort, Ky.",2017,"mgolf"
"Evan Cox","Ashland, Ky.",2017,"mgolf"
"Lukas Euler","Dieburg, Germany",2017,"mgolf"
"Allen Hamilton","Louisville, Ky.",2017,"mgolf"
"Matt Liston","Louisville, Ky.",2017,"mgolf"
"Chip McDaniel","Manchester, Ky.",2017,"mgolf"
"Max Mehles","Pulheim, Germany",2017,"mgolf"
"Chris Meuth","Henderson, Ky.",2017,"mgolf"
"Fred Allen Meyer","Nicholasville, Ky.",2017,"mgolf"
"Cooper Musselman","Louisville, Ky.",2017,"mgolf"
"Zach Norris","McKee, Ky.",2017,"mgolf"
"Fadhli Soetarso","Jakarta, Indonesia",2017,"mgolf"
"Cullan Brown","Eddyville, Ky.",2018,"mgolf"
"Jacob Cook","Frankfort, Ky.",2018,"mgolf"
"Lukas Euler","Dieburg, Germany",2018,"mgolf"
"Allen Hamilton","Louisville, Ky.",2018,"mgolf"
"Jay Kirchdorfer","Louisville, Ky.",2018,"mgolf"
"Matt Liston","Louisville, Ky.",2018,"mgolf"
"Max Mehles","Pulheim, Germany",2018,"mgolf"
"Fred Allen Meyer","Nicholasville, Ky.",2018,"mgolf"
"Zach Norris","McKee, Ky.",2018,"mgolf"
"Fadhli Soetarso","Jakarta, Indonesia",2018,"mgolf"
"Cullan Brown","Eddyville, Ky.",2019,"mgolf"
"Jacob Cook","Frankfort, Ky.",2019,"mgolf"
"Allen Hamilton","Louisville, Ky.",2019,"mgolf"
"Jay Kirchdorfer","Louisville, Ky.",2019,"mgolf"
"Jackson LaLonde","Lexington, Ky.",2019,"mgolf"
"Matt Liston","Louisville, Ky.",2019,"mgolf"
"Zach Norris","McKee, Ky.",2019,"mgolf"
"Cooper Parks","Campbellsville, Ky.",2019,"mgolf"
"Tanner Parks","Campbellsville, Ky.",2019,"mgolf"
"Garrett Wood","Mason, Ohio",2019,"mgolf"
"Hugo Archer","Rennes, France",2020,"mgolf"
"Reid Bedell","Fair Haven, N.J.",2020,"mgolf"
"Jacob Cook","Frankfort, Ky.",2020,"mgolf"
"Alex Goff (c)","Kings Mountain, N.C.",2020,"mgolf"
"Allen Hamilton","Louisville, Ky.",2020,"mgolf"
"Jay Kirchdorfer","Louisville, Ky.",2020,"mgolf"
"Campbell Kremer","Louisville, Ky.",2020,"mgolf"
"Jackson LaLonde","Lexington, Ky.",2020,"mgolf"
"Zach Norris","McKee, Ky.",2020,"mgolf"
"Cooper Parks","Campbellsville, Ky.",2020,"mgolf"
"Tanner Parks","Campbellsville, Ky.",2020,"mgolf"
"Garrett Wood","Mason, Ohio",2020,"mgolf"
"Hugo Archer","Rennes, France",2021,"mgolf"
"Andrew Clark","Winter Park, Fla.",2021,"mgolf"
"Jacob Cook","Frankfort, Ky.",2021,"mgolf"
"Alex Goff (c)","Kings Mountain, N.C.",2021,"mgolf"
"Jay Kirchdorfer","Louisville, Ky.",2021,"mgolf"
"Campbell Kremer","Louisville, Ky.",2021,"mgolf"
"Jackson LaLonde","Lexington, Ky.",2021,"mgolf"
"Zach Norris","McKee, Ky.",2021,"mgolf"
"Cooper Parks","Campbellsville, Ky.",2021,"mgolf"
"Tanner Parks","Campbellsville, Ky.",2021,"mgolf"
"Garrett Wood","Mason, Ohio",2021,"mgolf"
"Andrew Clark","Winter Park, Fla.",2022,"mgolf"
"Oakley Gee","Carmi, Ill.",2022,"mgolf"
"Alex Goff (c)","Kings Mountain, N.C.",2022,"mgolf"
"Campbell Kremer","Louisville, Ky.",2022,"mgolf"
"Jackson LaLonde","Lexington, Ky.",2022,"mgolf"
"Dhaivat  Pandya","Dayton, Ohio",2022,"mgolf"
"Cooper Parks","Campbellsville, Ky.",2022,"mgolf"
"Tanner Parks","Campbellsville, Ky.",2022,"mgolf"
"Solomon Petrie","Akron, Ohio",2022,"mgolf"
"Kevin Watts","Colleyville, Texas",2022,"mgolf"
"Garrett Wood","Mason, Ohio",2022,"mgolf"
"Wesley Beard","Louisville, Ky.",2023,"mgolf"
"Andrew Clark","Winter Park, Fla.",2023,"mgolf"
"Oakley Gee","Carmi, Ill.",2023,"mgolf"
"Alex Goff (c)","Kings Mountain, N.C.",2023,"mgolf"
"Michael Hake","Brentwood, Tenn.",2023,"mgolf"
"Campbell Kremer","Louisville, Ky.",2023,"mgolf"
"Jackson LaLonde","Lexington, Ky.",2023,"mgolf"
"Cooper Parks","Campbellsville, Ky.",2023,"mgolf"
"Tanner Parks","Campbellsville, Ky.",2023,"mgolf"
"Solomon Petrie","Akron, Ohio",2023,"mgolf"
"Jansen Preston","Lexington, Ky.",2023,"mgolf"
"Kevin Watts","Colleyville, Texas",2023,"mgolf"
"Liz Breed","Waynesboro, Pa.",2013,"wgolf"
"Cylia Damerau","Cham, Switzerland",2013,"wgolf"
"Sarah Harris","Hermitage, Tenn.",2013,"wgolf"
"Megan Kinney","Frankfort, Ky.",2013,"wgolf"
"Haley Mills","Tyler, Texas",2013,"wgolf"
"Ale Walker","Paintsville, Ky.",2013,"wgolf"
"Cylia Damerau","Cham, Switzerland",2014,"wgolf"
"Anna Hack","Paducah, Ky.",2014,"wgolf"
"Sarah Harris","Hermitage, Tenn.",2014,"wgolf"
"Isabelle Johansson","Sala, Sweden",2014,"wgolf"
"Megan Kinney","Frankfort, Ky.",2014,"wgolf"
"Haley Kluth","",2014,"wgolf"
"Haley Mills","Tyler, Texas",2014,"wgolf"
"Grace Rose","Nicholasville, Ky.",2014,"wgolf"
"Lexi Salberg","",2014,"wgolf"
"Ale Walker","Paintsville, Ky.",2014,"wgolf"
"Claire Carlin","Keller, Texas",2015,"wgolf"
"Jordan Chael","Overland Park, Kan.",2015,"wgolf"
"Zoe Collins","Galway, Ireland",2015,"wgolf"
"Cylia Damerau","Cham, Switzerland",2015,"wgolf"
"Anna Hack","Paducah, Ky.",2015,"wgolf"
"Sarah Harris","Hermitage, Tenn.",2015,"wgolf"
"Isabelle Johansson","Sala, Sweden",2015,"wgolf"
"Megan Kinney","Frankfort, Ky.",2015,"wgolf"
"Grace Rose","Nicholasville, Ky.",2015,"wgolf"
"Ale Walker","Paintsville, Ky.",2015,"wgolf"
"Claire Carlin","Keller, Texas",2016,"wgolf"
"Jordan Chael","Overland Park, Kan.",2016,"wgolf"
"Josephine Chang","Rancho Cucamonga, Calif.",2016,"wgolf"
"Zoe Collins","Galway, Ireland",2016,"wgolf"
"Hannah Griffith","Lexington",2016,"wgolf"
"Anna Hack","Paducah, Ky.",2016,"wgolf"
"Isabelle Johansson","Sala, Sweden",2016,"wgolf"
"Megan Kinney","Frankfort, Ky.",2016,"wgolf"
"Grace Rose","Nicholasville, Ky.",2016,"wgolf"
"Sarah Shipley","Hastings, Mich.",2016,"wgolf"
"Ale Walker","Paintsville, Ky.",2016,"wgolf"
"Leonie Bettel","Vienna, Austria",2017,"wgolf"
"Claire Cameron","Martinsville, Ind.",2017,"wgolf"
"Claire Carlin","Keller, Texas",2017,"wgolf"
"Josephine Chang","Rancho Cucamonga, Calif.",2017,"wgolf"
"Zoe Collins","Galway, Ireland",2017,"wgolf"
"Sarah Fite","Maysville, Ky.",2017,"wgolf"
"Isabelle Johansson","Sala, Sweden",2017,"wgolf"
"Grace Rose","Nicholasville, Ky.",2017,"wgolf"
"Sarah Shipley","Hastings, Mich.",2017,"wgolf"
"Ale Walker","Paintsville, Ky.",2017,"wgolf"
"Ryan Bender","Louisville, Ky.",2018,"wgolf"
"Leonie Bettel","Vienna, Austria",2018,"wgolf"
"Claire Carlin","Keller, Texas",2018,"wgolf"
"Josephine Chang","Rancho Cucamonga, Calif.",2018,"wgolf"
"Sarah Fite","Maysville, Ky.",2018,"wgolf"
"Casey Ott","Conway, Ark.",2018,"wgolf"
"Sarah Shipley","Hastings, Mich.",2018,"wgolf"
"Rikke Svejgård Nielsen","Esbjerg, Denmark",2018,"wgolf"
"Ryan Bender","Louisville, Ky.",2019,"wgolf"
"Jensen  Castle","West Columbia, S.C.",2019,"wgolf"
"Josephine Chang","Rancho Cucamonga, Calif.",2019,"wgolf"
"Sarah Fite","Maysville, Ky.",2019,"wgolf"
"Casey Ott","Conway, Ark.",2019,"wgolf"
"Janika  R&uuml;ttimann","Tschagguns, Austria",2019,"wgolf"
"Sarah Shipley","Hastings, Mich.",2019,"wgolf"
"Rikke Svejgård Nielsen","Esbjerg, Denmark",2019,"wgolf"
"Marissa Wenzler","Dayton, Ohio",2019,"wgolf"
"Kelsey Wylie","Katy, Texas",2019,"wgolf"
"Ryan Bender","Louisville, Ky.",2020,"wgolf"
"Jensen  Castle","West Columbia, S.C.",2020,"wgolf"
"Josephine Chang","Rancho Cucamonga, Calif.",2020,"wgolf"
"Sarah Fite","Maysville, Ky.",2020,"wgolf"
"Laney Frye","Nicholasville, Ky.",2020,"wgolf"
"Casey Ott","Conway, Ark.",2020,"wgolf"
"Sarah Shipley","Hastings, Mich.",2020,"wgolf"
"Rikke Svejgård Nielsen","Esbjerg, Denmark",2020,"wgolf"
"María Villanueva Aperribay","San Sebastián, Spain",2020,"wgolf"
"Marissa Wenzler","Dayton, Ohio",2020,"wgolf"
"Ryan Bender","Louisville, Ky.",2021,"wgolf"
"Jensen  Castle","West Columbia, S.C.",2021,"wgolf"
"Sarah Fite","Maysville, Ky.",2021,"wgolf"
"Laney Frye","Nicholasville, Ky.",2021,"wgolf"
"Marta  López Echevarría","Roquetas de Mar, Spain",2021,"wgolf"
"Casey Ott","Conway, Ark.",2021,"wgolf"
"Rikke Svejgård Nielsen","Esbjerg, Denmark",2021,"wgolf"
"María Villanueva Aperribay","San Sebastián, Spain",2021,"wgolf"
"Marissa Wenzler","Dayton, Ohio",2021,"wgolf"
"Jensen  Castle","West Columbia, S.C.",2022,"wgolf"
"Laney Frye","Nicholasville, Ky.",2022,"wgolf"
"Marta  López Echevarría","Roquetas de Mar, Spain",2022,"wgolf"
"Ivy Shepherd","Peachtree City, Ga.",2022,"wgolf"
"Abigail Sutherland","Glenview, Ky.",2022,"wgolf"
"María Villanueva Aperribay","San Sebastián, Spain",2022,"wgolf"
"Marissa Wenzler","Dayton, Ohio",2022,"wgolf"
"Cathryn Brown","Eddyville, Ky.",2023,"wgolf"
"Jensen  Castle","West Columbia, S.C.",2023,"wgolf"
"Laney Frye","Nicholasville, Ky.",2023,"wgolf"
"Marta  López Echevarría","Roquetas de Mar, Spain",2023,"wgolf"
"Brooke Oberparleiter","Laurel Springs, New Jersey",2023,"wgolf"
"Abigail Sutherland","Glenview, Ky.",2023,"wgolf"
"María Villanueva Aperribay","San Sebastián, Spain",2023,"wgolf"
"Marissa Wenzler","Dayton, Ohio",2023,"wgolf"
"Tanner Anderson","Moscow, Idaho",2014,"swimming"
"Andrew Aviotti","Escondido, Calif.",2014,"swimming"
"Chad Cathey","",2014,"swimming"
"Michael Christian","",2014,"swimming"
"Scott Crosthwaite","",2014,"swimming"
"Samuel Day","Lexington, N.C.",2014,"swimming"
"Brent Dillon","",2014,"swimming"
"Phillip Emerson","",2014,"swimming"
"Brandon Flynn","York, Pa.",2014,"swimming"
"Matheus Gerotto","",2014,"swimming"
"George Greenhalgh","",2014,"swimming"
"Erik Gudmunson","",2014,"swimming"
"Sean Gunn","Harare, Zimbabwe",2014,"swimming"
"Jackson Gunning","Marietta, Ga.",2014,"swimming"
"Patrick Hesse","",2014,"swimming"
"Kyle Higgins","Pittsburgh, Pa.",2014,"swimming"
"Isaac Jones","Allansford, Australia",2014,"swimming"
"Stephen Jou","Snellville, Ga.",2014,"swimming"
"Levi Lindsey","",2014,"swimming"
"Robert Resch","",2014,"swimming"
"Noah Richter","Derwood, Md.",2014,"swimming"
"Matthew Roman","",2014,"swimming"
"David Rubenstein","",2014,"swimming"
"Adam Shaw","",2014,"swimming"
"Derrick Smith","",2014,"swimming"
"Jacob Smith","",2014,"swimming"
"Zachary Smith","",2014,"swimming"
"James Stevenson","Bethesda, Md.",2014,"swimming"
"Walker Thaning","",2014,"swimming"
"Neal Widdowson","",2014,"swimming"
"Zachary Zandona","",2014,"swimming"
"Bridgette Alexander","Milton, Wis.",2014,"swimming"
"Annah Baykal","",2014,"swimming"
"Christina Bechtel","",2014,"swimming"
"Morgan Belli","Columbus, Ohio",2014,"swimming"
"Kelly Berger","Northport, Ala.",2014,"swimming"
"Christa Cabot","",2014,"swimming"
"Kendal Casey","Port Orange, Fla.",2014,"swimming"
"Courtney Clark","Indian Harbour Beach, Fla.",2014,"swimming"
"Morgan Contino","",2014,"swimming"
"Kendra Crew","Springfield, Ohio",2014,"swimming"
"Ann Davies","Fort Mitchell, Ky.",2014,"swimming"
"Allyson Dupay","Huntersville, N.C.",2014,"swimming"
"Rachael Freeman","Palm Harbor, Fla.",2014,"swimming"
"Danielle Galyer","Greenville, S.C.",2014,"swimming"
"Rebecca Hamperian","Lexington, Ky.",2014,"swimming"
"Frida Jakobsson","",2014,"swimming"
"Aubrey Jones","",2014,"swimming"
"Lindsay Keahey","",2014,"swimming"
"Katrina Keirns","",2014,"swimming"
"Kate Kelly","Greenville, S.C.",2014,"swimming"
"Blair Kuethe","",2014,"swimming"
"Mallory Mathias","",2014,"swimming"
"Abby Myers","",2014,"swimming"
"Adrian Rudd","",2014,"swimming"
"Alyssa Ruffing","",2014,"swimming"
"Lindsay Schultz","",2014,"swimming"
"Samantha Shaheen","",2014,"swimming"
"Paige Wells","",2014,"swimming"
"Kristen Wilson","",2014,"swimming"
"Wyatt Amdor","Dresher, Pa.",2016,"swimming"
"Bowen Anderson","Granger, Ind.",2016,"swimming"
"Shane Anderson","Auburn, Calif.",2016,"swimming"
"Tanner Anderson","Moscow, Idaho",2016,"swimming"
"Andrew Aviotti","Escondido, Calif.",2016,"swimming"
"Matthew Beach","Franklin, Tenn.",2016,"swimming"
"Connor Blandford","Clayton, N.C.",2016,"swimming"
"Glen Brown","Kokomo, Ind.",2016,"swimming"
"Samuel Day","Lexington, N.C.",2016,"swimming"
"David Dingess","Marietta, Ga.",2016,"swimming"
"Brandon Flynn","York, Pa.",2016,"swimming"
"Kevin Frebel","Fort Wayne, Ind.",2016,"swimming"
"Cobe Garcia","Burlington, Kan.",2016,"swimming"
"Sean Gunn","Harare, Zimbabwe",2016,"swimming"
"Jackson Gunning","Marietta, Ga.",2016,"swimming"
"Austin Haney","Fort Mitchell, Ky.",2016,"swimming"
"Jason Head","Dallas, Texas",2016,"swimming"
"Sam Hendrix","Hillsborough, N.J.",2016,"swimming"
"Kyle Higgins","Pittsburgh, Pa.",2016,"swimming"
"Isaac Jones","Allansford, Australia",2016,"swimming"
"Stephen Jou","Snellville, Ga.",2016,"swimming"
"Jarod Kehl","Pittsburgh, Pa.",2016,"swimming"
"Seb Masterton","Reading, England",2016,"swimming"
"John Mitchell","Atlanta, Ga.",2016,"swimming"
"Noah Richter","Derwood, Md.",2016,"swimming"
"Jacob Smith","",2016,"swimming"
"James Stevenson","Bethesda, Md.",2016,"swimming"
"Mike Summe","Crestview Hills, Ky.",2016,"swimming"
"Josh Swart","San Clemente, Calif.",2016,"swimming"
"Alex Taylor","Snellville, Ga.",2016,"swimming"
"Walker Thaning","",2016,"swimming"
"Peter Wetzlar","Harare, Zimbabwe",2016,"swimming"
"Bridgette Alexander","Milton, Wis.",2016,"swimming"
"Morgan Belli","Columbus, Ohio",2016,"swimming"
"Kelly Berger","Northport, Ala.",2016,"swimming"
"Kendal Casey","Port Orange, Fla.",2016,"swimming"
"Kayla Churman","Wexford, Pa.",2016,"swimming"
"Courtney Clark","Indian Harbour Beach, Fla.",2016,"swimming"
"Kendra Crew","Springfield, Ohio",2016,"swimming"
"Ann Davies","Fort Mitchell, Ky.",2016,"swimming"
"Emma Dellmore","The Woodlands, Texas",2016,"swimming"
"Allyson Dupay","Huntersville, N.C.",2016,"swimming"
"Kierston Farley-Sepe","Hales Corners, Wis.",2016,"swimming"
"Kailey Francetic","Hudson, Ohio",2016,"swimming"
"Rachael Freeman","Palm Harbor, Fla.",2016,"swimming"
"Geena Freriks","Norwalk, Ohio",2016,"swimming"
"Ali Galyer","Greenville, S.C.",2016,"swimming"
"Danielle Galyer","Greenville, S.C.",2016,"swimming"
"Maddie Gordon","Greenwood, Ind.",2016,"swimming"
"Rebecca Hamperian","Lexington, Ky.",2016,"swimming"
"Kate Kelly","Greenville, S.C.",2016,"swimming"
"Paige Kelly","Hudson, Ohio",2016,"swimming"
"Morgan Lakes","Richmond, Ky.",2016,"swimming"
"Sarah Loheide","Louisville, Ky.",2016,"swimming"
"Haley McInerny","Lawrenceville, Ga.",2016,"swimming"
"Lizzy Merriman","Dexter, Mich.",2016,"swimming"
"Alex Nelson","Hartland, Mich.",2016,"swimming"
"Kathryn Painter","N. Huntingdon, Pa.",2016,"swimming"
"Allie Petersen","Theinsville, Wis.",2016,"swimming"
"Alaina Potts","Dunlap, Ill.",2016,"swimming"
"Asia Seidt","Louisville, Ky.",2016,"swimming"
"Emma Skinner","LaGrange, Ky.",2016,"swimming"
"Meredith Whisenhunt","Greenville, S.C.",2016,"swimming"
"Jess Wingo","",2016,"swimming"
"Madison Winstead","Lexington, Ky.",2016,"swimming"
"Wyatt Amdor","Dresher, Pa.",2017,"swimming"
"Bowen Anderson","Granger, Ind.",2017,"swimming"
"Shane Anderson","Auburn, Calif.",2017,"swimming"
"Matthew Beach","Franklin, Tenn.",2017,"swimming"
"Connor Blandford","Clayton, N.C.",2017,"swimming"
"Glen Brown","Kokomo, Ind.",2017,"swimming"
"David Dingess","Marietta, Ga.",2017,"swimming"
"Kevin Frebel","Fort Wayne, Ind.",2017,"swimming"
"Jackson Gunning","Marietta, Ga.",2017,"swimming"
"Austin Haney","Fort Mitchell, Ky.",2017,"swimming"
"Jason Head","Dallas, Texas",2017,"swimming"
"Sam Hendrix","Hillsborough, N.J.",2017,"swimming"
"Andrew Huenniger","Snellville, Ga.",2017,"swimming"
"Isaac Jones","Allansford, Australia",2017,"swimming"
"Stephen Jou","Snellville, Ga.",2017,"swimming"
"Jarod Kehl","Pittsburgh, Pa.",2017,"swimming"
"Chase Lane","Tallahassee, Fla.",2017,"swimming"
"Seb Masterton","Reading, England",2017,"swimming"
"John Mitchell","Atlanta, Ga.",2017,"swimming"
"Daniel Orcutt","Ft. Walton Beach, Fla.",2017,"swimming"
"Hank Siefert","Xenia, Ohio",2017,"swimming"
"Nick Smith","Covington, Ky.",2017,"swimming"
"Mike Summe","Crestview Hills, Ky.",2017,"swimming"
"Josh Swart","San Clemente, Calif.",2017,"swimming"
"Alex Taylor","Snellville, Ga.",2017,"swimming"
"Peter Wetzlar","Harare, Zimbabwe",2017,"swimming"
"Bridgette Alexander","Milton, Wis.",2017,"swimming"
"Morgan Belli","Columbus, Ohio",2017,"swimming"
"Bailey Bonnett","Pittsburgh, Pa.",2017,"swimming"
"Kayla Churman","Wexford, Pa.",2017,"swimming"
"Courtney Clark","Indian Harbour Beach, Fla.",2017,"swimming"
"Ann Davies","Fort Mitchell, Ky.",2017,"swimming"
"Emma Dellmore","The Woodlands, Texas",2017,"swimming"
"Lauren Denham","Lexington, Ky.",2017,"swimming"
"Lauren Edelman","Fishers, Ind.",2017,"swimming"
"Kierston Farley-Sepe","Hales Corners, Wis.",2017,"swimming"
"Kailey Francetic","Hudson, Ohio",2017,"swimming"
"Rachael Freeman","Palm Harbor, Fla.",2017,"swimming"
"Geena Freriks","Norwalk, Ohio",2017,"swimming"
"Ali Galyer","Greenville, S.C.",2017,"swimming"
"Jaida Garrett","Snellville, Ga.",2017,"swimming"
"Hayley Griesser","Lake in the Hills, Ill.",2017,"swimming"
"Jaclyn Hill","Canton, Ga.",2017,"swimming"
"Cara Hudson","Austin, Texas",2017,"swimming"
"Olivia Huffman","Baton Rouge, La.",2017,"swimming"
"Paige Kelly","Hudson, Ohio",2017,"swimming"
"Morgan Lakes","Richmond, Ky.",2017,"swimming"
"Sarah Loheide","Louisville, Ky.",2017,"swimming"
"Haley McInerny","Lawrenceville, Ga.",2017,"swimming"
"Lizzy Merriman","Dexter, Mich.",2017,"swimming"
"Payton Neff","The Woodlands, Texas",2017,"swimming"
"Alex Nelson","Hartland, Mich.",2017,"swimming"
"Kathryn Painter","N. Huntingdon, Pa.",2017,"swimming"
"Allie Petersen","Theinsville, Wis.",2017,"swimming"
"Alaina Potts","Dunlap, Ill.",2017,"swimming"
"Asia Seidt","Louisville, Ky.",2017,"swimming"
"Emma Skinner","LaGrange, Ky.",2017,"swimming"
"Meredith Whisenhunt","Greenville, S.C.",2017,"swimming"
"Madison Winstead","Lexington, Ky.",2017,"swimming"
"Wyatt Amdor","Dresher, Pa.",2018,"swimming"
"Shane Anderson","Auburn, Calif.",2018,"swimming"
"Kyle Barker","Aldie, Va.",2018,"swimming"
"Louis Barker","Crawley, England",2018,"swimming"
"Matthew Beach","Franklin, Tenn.",2018,"swimming"
"Daniel Blake","Campbell, Calif.",2018,"swimming"
"Connor Blandford","Clayton, N.C.",2018,"swimming"
"Glen Brown","Kokomo, Ind.",2018,"swimming"
"David Dingess","Marietta, Ga.",2018,"swimming"
"Austin Haney","Fort Mitchell, Ky.",2018,"swimming"
"Jason Head","Dallas, Texas",2018,"swimming"
"Andrew Huenniger","Snellville, Ga.",2018,"swimming"
"Jarod Kehl","Pittsburgh, Pa.",2018,"swimming"
"Lukas Kraft","Steinheim, Germany",2018,"swimming"
"Trent Lakes","Richmond, Ky.",2018,"swimming"
"Chase Lane","Tallahassee, Fla.",2018,"swimming"
"Seb Masterton","Reading, England",2018,"swimming"
"John Mitchell","Atlanta, Ga.",2018,"swimming"
"Daniel Orcutt","Ft. Walton Beach, Fla.",2018,"swimming"
"Hank Siefert","Xenia, Ohio",2018,"swimming"
"Nick Smith","Covington, Ky.",2018,"swimming"
"Mike Summe","Crestview Hills, Ky.",2018,"swimming"
"Josh Swart","San Clemente, Calif.",2018,"swimming"
"Alex Taylor","Snellville, Ga.",2018,"swimming"
"Peter Wetzlar","Harare, Zimbabwe",2018,"swimming"
"Mason Wilby","Gainesville, Fla.",2018,"swimming"
"MingLi (Danny) Zhang","Cypress, Calif.",2018,"swimming"
"Bailey Bonnett","Pittsburgh, Pa.",2018,"swimming"
"Madi Brester","Lexington, Ky.",2018,"swimming"
"Kayla Churman","Wexford, Pa.",2018,"swimming"
"Courtney Clark","Indian Harbour Beach, Fla.",2018,"swimming"
"Emma Dellmore","The Woodlands, Texas",2018,"swimming"
"Lauren Denham","Lexington, Ky.",2018,"swimming"
"Savannah DuPuis","Encinitas, Calif.",2018,"swimming"
"Lauren Edelman","Fishers, Ind.",2018,"swimming"
"Kailey Francetic","Hudson, Ohio",2018,"swimming"
"Geena Freriks","Norwalk, Ohio",2018,"swimming"
"Riley Gaines","Gallatin, Tenn.",2018,"swimming"
"Ali Galyer","Greenville, S.C.",2018,"swimming"
"Jaida Garrett","Snellville, Ga.",2018,"swimming"
"Izzy Gati","El Dorado, Ark.",2018,"swimming"
"Hayley Griesser","Lake in the Hills, Ill.",2018,"swimming"
"Parker Herren","London, Ky.",2018,"swimming"
"Jaclyn Hill","Canton, Ga.",2018,"swimming"
"Cara Hudson","Austin, Texas",2018,"swimming"
"Olivia Huffman","Baton Rouge, La.",2018,"swimming"
"Paige Kelly","Hudson, Ohio",2018,"swimming"
"Kyndal Knight","Stanley, N.C.",2018,"swimming"
"Morgan Lakes","Richmond, Ky.",2018,"swimming"
"Sarah Loheide","Louisville, Ky.",2018,"swimming"
"Haley McInerny","Lawrenceville, Ga.",2018,"swimming"
"Lizzy Merriman","Dexter, Mich.",2018,"swimming"
"Payton Neff","The Woodlands, Texas",2018,"swimming"
"Alex Nelson","Hartland, Mich.",2018,"swimming"
"Kathryn Painter","N. Huntingdon, Pa.",2018,"swimming"
"Alaina Potts","Dunlap, Ill.",2018,"swimming"
"Kelly Rodriguez","Madison, Wis.",2018,"swimming"
"Asia Seidt","Louisville, Ky.",2018,"swimming"
"Sophie Sorenson","Ames, Iowa",2018,"swimming"
"Caroline Szydlowski","Oakland Township, Mich.",2018,"swimming"
"Meredith Whisenhunt","Greenville, S.C.",2018,"swimming"
"Madison Winstead","Lexington, Ky.",2018,"swimming"
"Daniel Blake","Campbell, Calif.",2019,"swimming"
"Jakob Clark","Minden, Nev.",2019,"swimming"
"Timothy Ellett","Rockville, Md.",2019,"swimming"
"John Michael Gordon","Lynchburg, Va.",2019,"swimming"
"Max Hawton","Albuquerque, N.M.",2019,"swimming"
"Henry Miller","Madison, Wis.",2019,"swimming"
"Mason Wilby","Gainesville, Fla.",2019,"swimming"
"MingLi (Danny) Zhang","Cypress, Calif.",2019,"swimming"
"Emily Baeth","Urbandale, Iowa",2019,"swimming"
"Bailey Bonnett","Pittsburgh, Pa.",2019,"swimming"
"Caitlin Brooks","Gainesville, Fla.",2019,"swimming"
"Gillian Davey","Urbandale, Iowa",2019,"swimming"
"Emma Dellmore","The Woodlands, Texas",2019,"swimming"
"Lauren Denham","Lexington, Ky.",2019,"swimming"
"Lauren Edelman","Fishers, Ind.",2019,"swimming"
"Riley Gaines","Gallatin, Tenn.",2019,"swimming"
"Ali Galyer","Greenville, S.C.",2019,"swimming"
"Jaida Garrett","Snellville, Ga.",2019,"swimming"
"Izzy Gati","El Dorado, Ark.",2019,"swimming"
"Hayley Griesser","Lake in the Hills, Ill.",2019,"swimming"
"Parker Herren","London, Ky.",2019,"swimming"
"Jaclyn Hill","Canton, Ga.",2019,"swimming"
"Cara Hudson","Austin, Texas",2019,"swimming"
"Olivia Huffman","Baton Rouge, La.",2019,"swimming"
"Kyndal Knight","Stanley, N.C.",2019,"swimming"
"Morgan Lakes","Richmond, Ky.",2019,"swimming"
"Sarah Loheide","Louisville, Ky.",2019,"swimming"
"Caroline McCleary","McLean, Virginia",2019,"swimming"
"Beth McNeese","Katy, Texas",2019,"swimming"
"Lizzy Merriman","Dexter, Mich.",2019,"swimming"
"Ashley Neas","Duluth, Ga.",2019,"swimming"
"Payton Neff","The Woodlands, Texas",2019,"swimming"
"Alex Nelson","Hartland, Mich.",2019,"swimming"
"Lauren Poole","Crofton, Md.",2019,"swimming"
"Kelly Rodriguez","Madison, Wis.",2019,"swimming"
"Asia Seidt","Louisville, Ky.",2019,"swimming"
"Sophie Sorenson","Ames, Iowa",2019,"swimming"
"Morgan Southall","Amelia, Ohio",2019,"swimming"
"Caroline Szydlowski","Oakland Township, Mich.",2019,"swimming"
"Trinity Ward","Pittsburgh, Pa.",2019,"swimming"
"Kaitlynn Wheeler","Loami, Ill.",2019,"swimming"
"Max Berg","Montpellier, France",2020,"swimming"
"Daniel Blake","Campbell, Calif.",2020,"swimming"
"Jakob Clark","Minden, Nev.",2020,"swimming"
